pl_name,hostname,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,gaia_dr3_id
Kepler-139 c,Kepler-139,0.5781,,,Gaia DR3 2105362903731391744
Kepler-139 c,Kepler-139,0.586,,,Gaia DR3 2105362903731391744
Kepler-139 c,Kepler-139,0.5749,,,Gaia DR3 2105362903731391744
Kepler-1206 b,Kepler-1206,0.0201,,,Gaia DR3 2134907747540447232
Kepler-1206 b,Kepler-1206,0.0201,,,Gaia DR3 2134907747540447232
Kepler-1206 b,Kepler-1206,0.02,,,Gaia DR3 2134907747540447232
Kepler-1206 b,Kepler-1206,0.0201,,,Gaia DR3 2134907747540447232
Kepler-1206 b,Kepler-1206,0.0201,,,Gaia DR3 2134907747540447232
Kepler-1207 b,Kepler-1207,0.1156,,,Gaia DR3 2134833427427670016
Kepler-1207 b,Kepler-1207,0.1156,,,Gaia DR3 2134833427427670016
Kepler-1207 b,Kepler-1207,0.114,,,Gaia DR3 2134833427427670016
Kepler-1207 b,Kepler-1207,0.1156,,,Gaia DR3 2134833427427670016
Kepler-1207 b,Kepler-1207,0.1156,,,Gaia DR3 2134833427427670016
Kepler-1830 b,Kepler-1830,0.305,,,Gaia DR3 2076662871411824128
Kepler-1830 b,Kepler-1830,0.2964,,,Gaia DR3 2076662871411824128
Kepler-1830 b,Kepler-1830,0.2964,,,Gaia DR3 2076662871411824128
Kepler-1830 b,Kepler-1830,0.2964,,,Gaia DR3 2076662871411824128
Kepler-1830 b,Kepler-1830,0.3259,,,Gaia DR3 2076662871411824128
Kepler-1830 b,Kepler-1830,0.31769,0.00127,-0.00127,Gaia DR3 2076662871411824128
Kepler-1831 b,Kepler-1831,0.0655,,,Gaia DR3 2134935544568504832
Kepler-1831 b,Kepler-1831,0.0655,,,Gaia DR3 2134935544568504832
Kepler-1831 b,Kepler-1831,0.064,,,Gaia DR3 2134935544568504832
Kepler-1831 b,Kepler-1831,0.0655,,,Gaia DR3 2134935544568504832
Kepler-1831 b,Kepler-1831,0.0655,,,Gaia DR3 2134935544568504832
Kepler-98 b,Kepler-98,0.026,,,Gaia DR3 2099862910348755712
Kepler-98 b,Kepler-98,0.0256,,,Gaia DR3 2099862910348755712
Kepler-98 b,Kepler-98,0.026,,,Gaia DR3 2099862910348755712
Kepler-98 b,Kepler-98,0.026,,,Gaia DR3 2099862910348755712
Kepler-98 b,Kepler-98,0.0261264299,,,Gaia DR3 2099862910348755712
Kepler-98 b,Kepler-98,0.02614,0.00019,-0.00019,Gaia DR3 2099862910348755712
Kepler-98 b,Kepler-98,0.026,,,Gaia DR3 2099862910348755712
Kepler-1832 b,Kepler-1832,0.037,,,Gaia DR3 2075993990389052160
Kepler-1832 b,Kepler-1832,0.037,,,Gaia DR3 2075993990389052160
Kepler-1832 b,Kepler-1832,0.039,,,Gaia DR3 2075993990389052160
Kepler-1832 b,Kepler-1832,0.037,,,Gaia DR3 2075993990389052160
Kepler-1832 b,Kepler-1832,0.037,,,Gaia DR3 2075993990389052160
Kepler-141 b,Kepler-141,0.0409,,,Gaia DR3 2086455740440489472
Kepler-141 b,Kepler-141,0.0409,,,Gaia DR3 2086455740440489472
Kepler-141 b,Kepler-141,0.03993,0.00017,-0.00017,Gaia DR3 2086455740440489472
Kepler-141 b,Kepler-141,0.039,,,Gaia DR3 2086455740440489472
Kepler-141 b,Kepler-141,0.0391,,,Gaia DR3 2086455740440489472
Kepler-141 b,Kepler-141,0.0409,,,Gaia DR3 2086455740440489472
Kepler-141 b,Kepler-141,0.042,,,Gaia DR3 2086455740440489472
Kepler-430 b,Kepler-430,0.2158,,,Gaia DR3 2129833810615727488
Kepler-430 b,Kepler-430,0.2158,,,Gaia DR3 2129833810615727488
Kepler-430 b,Kepler-430,0.2158,,,Gaia DR3 2129833810615727488
Kepler-430 b,Kepler-430,0.2269,,,Gaia DR3 2129833810615727488
Kepler-430 b,Kepler-430,0.22362,0.00211,-0.00211,Gaia DR3 2129833810615727488
Kepler-430 b,Kepler-430,0.2244,,,Gaia DR3 2129833810615727488
Kepler-430 b,Kepler-430,0.22,,,Gaia DR3 2129833810615727488
Kepler-1209 b,Kepler-1209,0.18,,,Gaia DR3 2131252627290713472
Kepler-1209 b,Kepler-1209,0.176,,,Gaia DR3 2131252627290713472
Kepler-1209 b,Kepler-1209,0.1801,,,Gaia DR3 2131252627290713472
Kepler-1209 b,Kepler-1209,0.1801,,,Gaia DR3 2131252627290713472
