APOGEE_ID,RA,DEC,TEFF,LOGG,M_H,FE_H,ALPHA_M,C_FE,CI_FE,N_FE,O_FE,MG_FE,SI_FE,CA_FE,AL_FE,CE_FE,TI_FE,TIII_FE,NI_FE,MN_FE,NA_FE,VSCATTER,SNR,ASPCAPFLAG,STARFLAG,n_sectors_predicted,sectors_predicted_list
2M00094359-2053480,2.431654,-20.896675,5730.1787,4.4075766,-0.20775,-0.20333,0.046344303,0.067128,0.062934,-0.042998,0.06208791,0.08126251,0.104658,-0.008900002,0.193088,,-0.38282102,,0.025399998,-0.018007502,0.0113735795,0.028490303,193.23434,16448,0,4,"[2, 29, 69, 107]"
2M00094621-1955468,2.442544,-19.929688,5663.335,4.4890394,-0.48621,-0.48342,0.029686298,0.05953902,0.021612018,-0.13629997,0.018638939,0.07701051,0.07785672,-0.040523946,0.15219599,,0.19849902,,-0.030090034,-0.02618742,-0.31898636,0.03930917,163.89516,16452,0,3,"[2, 29, 107]"
2M00095113-2025165,2.463066,-20.42127,5909.0557,4.326446,-0.35612,-0.36489,0.0133647,-0.09962997,-0.06381199,0.34753,,0.06247154,0.030928016,0.160306,0.276336,,0.596699,,-0.009189993,-0.021997452,-0.13444635,0.036512043,352.70145,4,0,4,"[2, 29, 69, 107]"
2M00095230-2036294,2.467921,-20.608192,5169.1816,4.486037,0.12232,0.12034,0.0124621,0.026025005,0.015364997,0.087352,0.0246469,0.061673604,0.052917995,0.0021120012,0.14609599,,0.017338,,0.03281001,0.05864752,0.07888361,8.116135,236.92986,16388,0,4,"[2, 29, 69, 107]"
2M00095629-2101550,2.484581,-21.031956,5480.0986,4.4872355,-0.13996,-0.13242,-0.026479699,-0.10767001,-0.08476201,-0.07724401,0.065209895,-0.25890148,0.080772,-0.034657,0.059028998,,-0.097384006,,-0.042669997,-0.043987483,-0.026626393,0.021399885,285.51996,16448,0,4,"[2, 29, 69, 107]"
2M00095915-2006555,2.496467,-20.115442,6289.7734,4.2461658,-0.16376,-0.17047,0.0011167999,-0.06735501,-0.026405007,-0.42384005,-0.05927211,-0.005556494,0.083364494,0.10297599,0.197459,,-0.051221997,,-0.051349998,-0.09768748,-0.0550064,0.041534346,400.60904,64,0,3,"[2, 29, 107]"
2M00100420+6728110,2.517518,67.469734,4856.179,4.5927343,-0.18003,-0.17311,-0.0018378999,-0.14446999,-0.15539001,-0.15379001,-0.010268405,-0.0071925074,-0.005280003,-0.00080500543,-0.0024639964,,-0.021135017,,-0.027250007,-0.06679748,-0.26351637,0.028357333,809.067,68,2048,5,"[17, 18, 24, 58, 78]"
2M00100473+8601230,2.519743,86.023056,6071.362,3.865069,0.050647,0.10732,-0.0314297,-0.044495,0.0050149933,0.051466994,0.033518903,-0.1072045,0.036170997,-0.073031,0.070566006,,-0.18076599,,0.038109995,0.08703352,-2.1364565,0.09344462,712.95166,0,8388608,12,"[18, 20, 25, 26, 40, 52, 53, 59, 60, 73, 79, 86]"
2M00100473+8601230,2.519743,86.023056,6133.7705,3.9292443,0.072036,0.12059,-0.0683637,-0.078427,-0.068138,0.042533994,-0.11460311,-0.11106551,0.009642988,-0.080866,0.065625995,,-0.7894349,,0.063889995,0.11364551,-1.5162264,0.26854235,728.85004,0,8388608,12,"[18, 20, 25, 26, 40, 52, 53, 59, 60, 73, 79, 86]"
2M00100798-1956536,2.533257,-19.948229,5641.3877,4.4573693,0.027556,0.022171,0.0189893,-0.073615,-0.047601,0.062794,0.0061641,0.09422351,0.059832,-0.0043049976,0.21638499,,-0.019248998,,0.006794,-0.005828494,0.0309556,0.091169335,211.98271,16388,0,3,"[2, 29, 107]"
2M00100912-1949018,2.538007,-19.817169,5771.7456,4.013018,0.11546,0.115,-0.0082457,-0.075252004,-0.022507004,0.21210998,0.016497903,-0.0013464987,0.092232,-0.055449,0.19030598,,-0.13481301,,0.036739998,0.051135518,0.0301776,0.057382595,229.39227,0,0,3,"[2, 29, 107]"
2M00101428-2116553,2.559537,-21.282038,5586.893,4.1618133,0.096848,0.095146,0.062130302,0.07446399,0.089082,0.140962,0.096910894,0.11758551,0.14035702,-0.022282995,0.31254998,,-0.014610991,,0.027924001,0.045215517,0.22359759,0.043050896,155.83951,16388,0,4,"[2, 29, 69, 107]"
2M00101905-2103572,2.579379,-21.06591,5469.8315,4.015324,-0.29578,-0.29527,0.127995,0.08146098,0.096239984,-0.018583,0.16786298,0.15297899,0.07663959,0.08315499,0.143036,-0.66714,-0.11914685,0.309499,0.08777252,-0.09202799,-0.025358021,0.0028653957,180.33434,16448,0,4,"[2, 29, 69, 107]"
2M00102382-2047358,2.599283,-20.793291,5964.295,4.2637177,0.19036,0.18684,-0.0131557,-0.081454,-0.049959004,0.22942999,0.11159289,-0.016195506,0.08278948,-0.03642401,0.135836,,-0.420551,,0.04568,0.080622524,0.021833599,0.04977973,375.97818,0,0,4,"[2, 29, 69, 107]"
2M00102524-5221213,2.605186,-52.355919,6040.8384,4.227983,-0.24572,-0.24968,0.0203873,0.010138303,0.022819996,-0.45993,0.1811429,0.0316675,0.11464399,-0.012557998,0.084326,,-0.336361,,0.023949996,-0.014257476,0.025993586,0.0,239.33633,0,0,10,"[2, 28, 29, 68, 69, 96, 103, 104, 105, 106]"
2M00102574-2023058,2.60728,-20.384953,6251.92,4.161333,-0.19458,-0.195,0.0145363,0.027786985,0.052762985,-0.083528996,0.09297389,0.0037084818,0.118542984,-0.009659007,0.08031599,,-0.16600102,,-0.017870009,-0.047427505,0.073303595,0.037732508,763.56604,0,0,4,"[2, 29, 69, 107]"
2M00102666-2044050,2.611087,-20.734739,4663.0503,4.5627046,-0.030974,-0.030085,0.0058153,-0.089933,-0.109849006,0.058428995,-0.0101841,-0.012573501,0.019898998,0.011331001,-0.007476,,-0.028622,,0.023204599,-0.010272486,0.038121596,0.11286318,152.69164,4,0,4,"[2, 29, 69, 107]"
2M00102949-5116081,2.622882,-51.268936,6309.337,4.070135,-0.2223,-0.22497,0.0287533,0.040059,0.043071,-0.48751998,0.0928189,0.00014550984,0.195003,-0.062789485,0.138748,,0.174319,,-0.083560005,-0.019867495,-0.03209643,0.0,170.97847,0,0,10,"[2, 28, 29, 68, 69, 96, 103, 104, 105, 106]"
2M00103131-1954526,2.630473,-19.914627,4730.211,4.5649247,0.16227,0.14699,-0.0021471,0.066332996,0.019851997,0.24809,-0.014045104,0.05180949,0.046658993,-0.0138500035,0.13044599,,0.012178004,,0.078329995,0.08500351,0.3452736,0.11153529,160.56381,16388,0,3,"[2, 29, 107]"
2M00103160-2026056,2.631697,-20.434914,5747.207,4.0311403,-0.12384,-0.1224,0.029155299,-0.063678,-0.028280988,0.009511001,-0.03325309,0.068925805,0.0807273,-0.00910899,0.20089802,,-0.175061,,0.00075000525,-0.04235749,-0.1165964,0.010639831,206.72192,16384,0,4,"[2, 29, 69, 107]"
2M00103634+8514294,2.651441,85.241516,5895.328,4.163496,-0.23723,-0.22343,0.0294783,0.019087985,0.023581997,0.33573997,0.15682289,0.059466094,0.081443,-0.08522631,0.137405,,-0.34942102,,0.049779996,-0.056487486,-1.9142064,0.17539991,199.42906,16384,50331648,12,"[18, 20, 25, 26, 40, 52, 53, 59, 60, 73, 79, 86]"
2M00103895-2055428,2.662331,-20.928574,5719.0684,4.0301547,0.087204,0.085698,0.0148403,-0.015475996,0.017104998,0.10270599,0.007963702,0.035311505,0.09597201,-0.028359998,0.218478,,-0.267555,,0.050271995,0.07407942,0.0671336,0.087927245,517.7198,0,0,4,"[2, 29, 69, 107]"
2M00103962-1938540,2.665106,-19.648338,5570.2637,4.510477,-0.21335,-0.21148,0.0349363,0.11623001,0.15102,0.11347001,0.084304914,0.07897551,0.084739015,-0.03544599,0.06912601,,-0.096550986,,-0.0034699887,-0.02271749,-0.0242064,0.013876784,300.11755,16388,0,3,"[2, 29, 107]"
2M00105677-2049008,2.736543,-20.816902,5626.543,4.4863544,-0.22291,-0.21414,-0.0230067,-0.046620995,-0.0068937987,-0.115559995,-0.03444411,0.0014995039,0.059954196,-0.055801988,0.015096009,,-0.217291,,-0.031289995,-0.08596748,-0.1833564,0.053805575,188.63979,16388,0,4,"[2, 29, 69, 107]"
2M00105724-1947285,2.738527,-19.791269,4957.0747,4.554482,-0.19449,-0.19445,0.1692653,0.076971,0.11496001,0.0034572035,0.1767029,0.2819485,0.124062,0.047946006,0.246406,,0.054638997,,0.09203001,-0.049407467,0.3494646,8.514292,208.89491,16452,0,3,"[2, 29, 107]"
2M00105796-2017522,2.741541,-20.297848,5742.792,4.4244013,-0.051857,-0.047894,0.00310683,-0.033828996,-0.042263,-0.20651299,0.08518089,0.026453506,0.042150002,0.033083003,0.136682,,-0.206254,,0.028462,-0.029233485,0.0969886,0.13706218,205.83162,16452,0,4,"[2, 29, 69, 107]"
2M00110215-2000216,2.758976,-20.006004,6024.4717,3.8887067,-0.50768,-0.51099,0.0938973,0.11829001,0.14163002,-0.44957995,0.33466294,0.10322851,0.20772302,-0.01016295,0.16240603,,0.526969,,0.033300012,-0.07770741,-0.42424637,0.07190677,323.2778,0,0,3,"[2, 29, 107]"
2M00110302-5130303,2.762603,-51.508419,5593.427,4.4931746,-0.37964,-0.3827,0.1803853,0.13056996,0.11973998,0.011015683,0.23447289,0.2915685,0.22112298,0.11887598,0.332342,,0.05871898,,0.08210999,-0.19645748,0.3658996,0.0,235.773,16448,0,10,"[2, 28, 29, 68, 69, 96, 103, 104, 105, 106]"
2M00110681-5148487,2.778412,-51.813549,5900.1016,3.9318879,0.067016,0.062163,-0.0086947,-0.09688701,-0.051266,0.347813,0.016641099,-0.011161495,0.067169994,0.006721001,0.250813,,0.044838,,0.026396003,0.041270513,-0.1906094,0.0,370.53906,0,0,10,"[2, 28, 29, 68, 69, 96, 103, 104, 105, 106]"
2M00111238-2010021,2.801586,-20.167273,5981.957,4.11605,0.11351,0.11231,-0.015104701,-0.075127006,-0.043022,0.34898,0.0422479,-0.026185498,0.08474999,-0.008975007,0.15489599,,-0.14541599,,0.04495,0.061250515,0.0523346,0.06378729,395.52533,0,0,4,"[2, 29, 69, 107]"
2M00111576-2100020,2.815689,-21.000566,4700.345,4.6122675,-0.076859,-0.06896,0.0067689,-0.18459898,-0.157229,0.036706008,-0.008609295,-0.02122949,-0.017904997,0.006045006,-0.014285989,,-0.061767586,,-0.007283993,-0.0819575,-0.1402264,0.08589008,382.33585,4,0,4,"[2, 29, 69, 107]"
2M00111945-5123542,2.831047,-51.398403,6147.709,4.2412543,-0.60106,-0.60194,0.0765193,0.097917974,0.10385001,-0.44901997,0.1980829,0.1318275,0.16626298,0.09288603,0.13005596,,-0.15872103,,0.002919972,-0.2058875,0.08567357,0.0,161.94218,68,0,10,"[2, 28, 29, 68, 69, 96, 103, 104, 105, 106]"
2M00112545-2116025,2.856048,-21.26738,5856.2437,4.0217953,-0.18346,-0.18212,0.0147863,0.037322998,0.041675,-0.03557101,0.13888289,0.035630494,0.11103299,-0.017702997,0.1859286,,-0.42328104,,0.01974,-0.020447493,-0.1052964,0.078523986,373.1876,0,4,4,"[2, 29, 69, 107]"
2M00112901-2032070,2.870897,-20.535288,5038.081,4.5679955,-0.23275,-0.22856,0.0472903,-0.06661999,-0.022105992,-0.07062501,-0.0006068945,0.09959951,0.054041,-0.007222995,0.097986,,-0.041211814,,0.018040001,-0.023307472,-0.12399641,0.05930269,390.5026,16452,0,4,"[2, 29, 69, 107]"
2M00113550-5158347,2.897936,-51.976322,5521.8027,4.025566,0.066751,0.072019,0.00417679,-0.063616,-0.043496,0.0074189976,0.009472899,0.060619213,0.100561,-0.010900997,0.21355698,,-0.16194901,,-0.033128005,-0.034716487,-0.00030650198,0.0,226.11975,16388,0,10,"[2, 28, 29, 68, 69, 96, 103, 104, 105, 106]"
2M00113731-7216318,2.905479,-72.275505,6228.752,4.3057623,0.11412,0.11148,-0.0321047,-0.081028,-0.077713996,-0.044267,0.04935491,-0.0715115,0.0662196,-0.016057,0.092516005,,-0.268291,,-0.0025399923,0.0071455166,-0.0041263998,0.07588274,1556.2804,0,0,8,"[1, 27, 28, 67, 68, 94, 95, 103]"
2M00114046-5138178,2.918607,-51.638294,5776.6753,4.570487,-0.23387,-0.24515,-0.016719699,-0.25223,-0.20733002,-0.044983,-0.03329709,0.0498185,-0.010246992,0.12846601,0.213685,,-0.15509099,,0.016269997,0.02827251,0.020823613,0.0,154.69083,709,4,10,"[2, 28, 29, 68, 69, 96, 103, 104, 105, 106]"
2M00114061-2034234,2.919212,-20.573172,6019.727,4.036802,-0.19108,-0.19674,0.008897,-0.01275301,0.0007867962,0.19058,-0.0232611,0.011620492,0.088704,0.058645993,0.2123343,,0.007798001,,-0.040749997,-0.028217494,-0.015566394,0.6577184,461.2475,0,0,4,"[2, 29, 69, 107]"
2M00114264-2102527,2.927704,-21.047998,5375.9297,4.474258,0.25035,0.257,0.0229473,-0.021982998,-0.072704,0.19152,-0.008529007,0.07432151,0.141366,-0.032736003,0.18677598,,0.112408996,,0.046550006,0.056452513,0.32388362,0.04104585,166.50517,16388,0,4,"[2, 29, 69, 107]"
2M00114988-5221137,2.957837,-52.353813,6039.711,3.998073,0.024421,0.013947,-0.0093317,-0.082372,-0.053145003,-0.23182599,0.0742799,0.017812502,0.161932,-0.0617561,0.14841901,,,,0.035728,0.038565513,0.101416595,0.0,271.7724,0,0,10,"[2, 28, 29, 68, 69, 96, 103, 104, 105, 106]"
2M00115094-1942120,2.962261,-19.703354,5881.123,4.2839694,-0.21548,-0.21897,0.029739302,0.020401001,0.034463003,-0.027058005,0.1148029,0.0543015,0.106376,0.0011689961,0.177965,,-0.453071,,0.038680002,-0.03397748,-0.059946418,0.110577956,867.7018,16388,0,3,"[2, 29, 107]"
2M00115164-2102067,2.965189,-21.035208,5172.056,4.545734,-0.15753,-0.14822,0.0369333,-0.047178,-0.014690891,-0.11368999,-0.0059307963,0.07020551,0.07911201,0.0024570078,0.099792,,-0.083711,,0.040420003,0.0073025227,0.0734036,0.044007048,193.20471,16448,0,4,"[2, 29, 69, 107]"
2M00115214+8520020,2.967261,85.333908,5629.117,4.485654,-0.31766,-0.3121,0.0541993,0.0067499876,0.042439997,-0.23962003,0.2274229,0.09332049,0.08848098,0.046956003,0.15659599,,-0.16872102,,0.050069988,-0.052277476,-1.0717363,0.18679436,369.08206,16452,50331668,12,"[18, 20, 25, 26, 40, 52, 53, 59, 60, 73, 79, 86]"
2M00115450-2120235,2.977118,-21.339878,5629.457,4.3248763,0.10709,0.10975,-0.0044823,-0.16302,-0.16985,0.16149,-0.029944107,0.038767487,0.092686,-0.008151002,0.17137599,,-0.263291,,0.052980006,0.04274535,0.1140036,0.028395722,188.92223,16388,0,4,"[2, 29, 69, 107]"
2M00115655-2046299,2.985627,-20.77499,5621.3438,4.23749,0.13618,0.13911,-0.0042888997,-0.040629,-0.021808997,0.077352,0.0818619,0.0042144954,0.0745036,-0.049951002,0.16151598,,-0.077534,,0.065050006,0.09527151,0.15645358,0.046613898,218.99797,16517,0,4,"[2, 29, 69, 107]"
2M00120079-2106016,3.003299,-21.100451,5744.1934,4.433607,-0.43436,-0.44295,0.1931653,0.11776,0.13245001,-0.33010995,0.2534429,0.2878785,0.222653,0.207466,0.344726,,-0.10496801,,0.080440015,-0.09320748,-0.34015638,36.447914,192.15372,197,0,4,"[2, 29, 69, 107]"
2M00120776-7206252,3.032359,-72.107002,6237.303,4.2111964,-0.13335,-0.14096,-0.0171327,-0.053751007,-0.031166002,0.43334997,0.04759389,-0.0032495111,0.05734399,0.082725994,0.19355999,,0.08660899,,-0.023699999,0.032792494,-0.68811643,0.3101363,548.65027,0,0,8,"[1, 27, 28, 67, 68, 94, 95, 103]"
2M00120853-2037462,3.035565,-20.629501,5181.19,4.4822655,0.19733,0.19737,0.0374013,0.024767011,0.009272501,0.091416,0.040759906,0.09783551,0.10086301,-0.043255,0.18155599,,0.047794998,,0.036980003,0.022765517,0.21294361,0.044356428,180.13255,16388,0,4,"[2, 29, 69, 107]"
2M00120909-7217361,3.037884,-72.293373,6158.151,4.192906,-0.30412,-0.30494,0.030713301,0.013513982,0.014701992,0.21638998,0.15855289,0.049191475,0.11072397,-0.030594021,0.057165995,,-0.07637802,,-0.006160021,-0.066007525,-1.1587965,0.09822289,540.5095,0,4,8,"[1, 27, 28, 67, 68, 94, 95, 103]"
2M00121070-2108074,3.044587,-21.13541,4724.512,4.5806804,-0.11952,-0.10595,0.1388753,0.0025859922,-0.0009250045,0.094469994,0.1315929,0.24944848,0.118549,0.04997599,0.20265299,,0.063759,,0.029243,-0.058957487,0.1820609,0.051950254,195.37958,16384,0,4,"[2, 29, 69, 107]"
2M00122098-2112058,3.087424,-21.201624,5651.442,4.037249,-0.1406,-0.13834,0.0866393,-0.009621799,0.047277004,-0.056475,0.105852894,0.1482035,0.151549,0.034836,0.289946,,-0.122601,,0.0189,-0.059407502,-0.2871964,0.08589702,338.17154,16384,0,4,"[2, 29, 69, 107]"
2M00122304+7455164,3.096007,74.921249,4617.587,4.588362,0.15213,0.14857,-0.022277702,0.016511992,-0.035214007,-0.04380101,-0.02635011,-0.035471506,-0.024637014,0.0054279864,-0.023604006,,-0.004378006,,0.047749996,0.047257513,0.1740636,0.056460172,291.2156,68,0,11,"[18, 19, 24, 25, 52, 58, 59, 78, 79, 85, 86]"
2M00122676-2029290,3.111523,-20.491404,5855.4697,4.4875364,-0.69267,-0.70547,0.2212653,0.20339006,0.18639004,-0.36214,0.31710294,0.34319854,0.28213304,0.16318601,0.28024602,,0.17199904,,0.08307999,-0.059407413,0.3568036,0.04971273,187.46167,16513,16777216,4,"[2, 29, 69, 107]"
2M00123122+7316498,3.13012,73.280518,4574.0093,4.590948,-0.024427,-0.024797,0.018078301,-0.024342,-0.008006401,,0.0076872,0.030236501,-0.0038990043,-0.041226,0.032812502,,-0.019178,,0.0034970008,0.022369511,0.105548896,0.028722914,171.76625,16388,0,11,"[18, 19, 24, 25, 52, 58, 59, 78, 79, 85, 86]"
2M00123605-5141593,3.150215,-51.699821,5419.366,4.498845,0.20267,0.19497,0.0016609,0.0038232952,-0.008304998,0.19188,0.0911579,0.0038474947,0.105344996,-0.009925008,0.128076,,-0.022098005,,0.032450005,0.07563253,0.19930358,0.0,405.0646,0,0,10,"[2, 28, 29, 68, 69, 96, 103, 104, 105, 106]"
2M00123616-2123491,3.150692,-21.396986,5406.5664,4.47308,0.13621,0.14352,0.00265729,-0.036916003,-0.081944,0.14201999,0.036223903,0.032618493,0.06955919,-0.044523,0.151016,,-0.109319,,0.03106001,0.06645651,-0.003331393,0.11382405,202.7792,16388,0,4,"[2, 29, 69, 107]"
2M00124050-1948017,3.168776,-19.800478,5730.531,4.359835,0.14203,0.1384,-0.00014030002,-0.037552997,0.016158998,0.2151,0.073743895,0.021724507,0.08098109,-0.056237698,0.143806,,-0.28513104,,0.07967,0.11318152,0.114363596,0.044597365,279.428,16388,0,3,"[2, 29, 107]"
2M00124059-2007528,3.169155,-20.131357,5548.5273,4.216819,0.27578,0.27099,-0.0061293,-0.030428022,-0.0015939176,0.18558997,0.031506866,0.033943474,0.10107499,-0.027548015,0.22802597,,-0.07804403,,0.03456998,0.079042494,0.22809356,0.2505889,240.2761,16388,0,4,"[2, 29, 69, 107]"
2M00124465-2009359,3.186055,-20.159985,5415.3394,4.500805,-0.3749,-0.36933,0.1003873,0.024468988,0.10079998,-0.2152,0.16891287,0.17592847,0.13495797,0.029135972,0.200756,,-0.11299604,,0.024230003,-0.10129753,-0.03968644,0.08921476,376.3443,16452,0,4,"[2, 29, 69, 107]"
2M00124647-2011460,3.193663,-20.196115,5991.055,4.309099,-0.7845,-0.79879,0.1944053,0.17853999,0.14217997,0.35238996,0.30933288,0.30167848,0.28192294,-0.013800025,0.25852597,,-0.5934911,,0.08537996,0.014932513,0.17235357,0.07250839,175.63548,16384,0,4,"[2, 29, 69, 107]"
2M00125117+1446161,3.213218,14.771166,6023.552,4.2480288,-0.31279,-0.3134,0.0454163,0.099736005,0.13114999,0.06685299,0.2147829,0.093770504,0.102808,-0.00860402,0.060535997,,-0.21423098,,0.052430004,-0.14546746,0.043723613,0.018026287,252.19197,16384,0,4,"[42, 43, 57, 84]"
2M00125558+1416532,3.23161,14.281454,5879.348,4.2502112,-0.33687,-0.34055,0.0334273,0.025761992,0.059013993,0.04865098,0.23789288,0.08806649,0.09681198,0.06530598,0.129956,,0.10208899,,0.04727,0.032782525,0.1335036,0.07741982,156.13657,0,2048,3,"[42, 43, 84]"
2M00125570-1441121,3.232115,-14.686706,5676.8413,4.334943,0.048177,0.050272,0.0202373,-0.045998998,-0.029553998,0.08109599,0.1293979,0.060045104,0.07026908,-0.041533,0.165834,,-0.24209599,,0.031510007,0.040709514,0.12563659,0.05579182,250.21973,16517,2048,3,"[29, 69, 107]"
2M00125784-7702406,3.24103,-77.044617,5975.1504,4.354593,0.079876,0.079535,-0.015267701,-0.105159,-0.092973,0.21008098,0.113513894,-0.0462505,0.095217995,-0.030296002,0.092011,,-0.22343001,,0.023754999,0.06380201,-0.0750894,0.11987825,188.67441,0,0,8,"[1, 13, 27, 28, 67, 68, 94, 95]"
2M00130124-2024563,3.255188,-20.415653,4825.7793,4.570737,0.026134,0.017772,0.0318103,-0.021441001,-0.12327801,0.132252,0.024443898,0.08957951,0.06862399,-0.037554998,0.070172995,,0.006039001,,0.015851997,0.020320516,0.2021816,0.28620452,152.70375,4,16777216,4,"[2, 29, 69, 107]"
2M00130233-5124598,3.259746,-51.416637,6207.4062,3.8823013,-0.11992,-0.11832,0.0335953,-0.096726,-0.037904993,-0.35067004,0.1106729,0.0008265078,0.13914001,0.064616,0.12451491,,-0.153841,,-0.05231999,-0.0973575,-0.8933165,0.0,234.33295,0,0,10,"[2, 28, 29, 68, 69, 96, 103, 104, 105, 106]"
2M00130569+1430004,3.27373,14.500132,6261.3237,4.138393,-0.27411,-0.27995,0.0539833,0.17673,0.21107,0.45255,0.1471629,0.10195351,0.0814469,0.096596,0.092186004,,0.11623901,,0.020960003,0.08039251,-0.03671643,0.8610867,257.48505,64,8390656,3,"[42, 43, 84]"
2M00130629-2101387,3.276235,-21.027439,6015.5933,4.3107896,-0.34857,-0.349,0.0551663,0.08813101,0.08043301,-0.46855,0.14781292,0.076946706,0.12900501,0.0020500124,0.156606,,-0.57671106,,0.024230003,-0.080227494,0.1043136,0.08615533,423.9189,4,16777216,4,"[2, 29, 69, 107]"
2M00130673+7506392,3.278043,75.110893,4745.8247,4.610191,-0.29276,-0.28027,0.0513573,-0.04206401,0.019836992,-0.17846,0.0742939,0.0682925,0.0073869824,-0.018436998,0.01926601,,0.043828994,,-0.0011899769,-0.041517466,-1.1716665,0.030002626,155.96361,16452,0,11,"[18, 19, 24, 25, 52, 58, 59, 78, 79, 85, 86]"
2M00131231-5218110,3.301305,-52.303059,4729.829,4.564857,0.12171,0.12432,0.009726901,-0.016539,-0.059562996,0.04829201,0.00017720461,0.047723502,0.031077996,-0.023902997,0.077776,,-0.024492994,,-0.0008499995,0.018390417,0.0863636,0.0,298.52478,16384,0,9,"[2, 28, 29, 68, 69, 96, 104, 105, 106]"
2M00131232+8554277,3.301336,85.9077,6038.2783,4.1555614,-0.19942,-0.18718,-0.026900701,-0.0015170127,-0.016546607,0.43023002,0.12444289,-0.035815507,0.036787987,-0.019043013,-0.08672403,,-0.117869005,,-0.07638,-0.2319975,,0.3869386,199.17809,0,50331648,12,"[18, 20, 25, 26, 40, 52, 53, 59, 60, 73, 79, 86]"
2M00131247-1959230,3.301961,-19.989744,5345.0366,4.512267,-0.1941,-0.21549,0.0713213,-0.012803003,0.062438995,-0.08545001,0.0808339,0.1633665,0.09880319,-0.011078015,0.150427,,-0.099971995,,0.03159,0.025632516,0.1887036,0.17121466,161.7151,64,0,4,"[2, 29, 69, 107]"
2M00132198-2015186,3.341588,-20.255186,5658.933,4.2926497,-0.2226,-0.22464,0.1783853,0.11706,0.14312,-0.047213003,0.1782029,0.3012285,0.21752301,0.08579601,0.325635,,-0.048942104,,0.06771,-0.0897475,0.1056536,0.057479154,159.63051,16448,0,4,"[2, 29, 69, 107]"
2M00132503-2023278,3.354325,-20.391081,5339.5522,4.298348,0.27026,0.26246,0.023715299,0.038012028,0.028812021,0.18214,0.029840916,0.06637511,0.096522,0.003136009,0.198006,,0.049387008,,0.028490007,0.04026252,0.17164361,0.05024674,163.18462,16388,16777216,4,"[2, 29, 69, 107]"
2M00132692+7315029,3.36219,73.250809,6735.3125,3.864221,-0.554,-0.50303,-0.0727667,-0.12941504,-0.23694003,0.13803,-0.028501093,-0.29764152,-0.12566704,,-0.20628399,,0.24590898,,-0.34199005,0.101712495,,13.486322,443.41577,1073758272,131072,11,"[18, 19, 24, 25, 52, 58, 59, 78, 79, 85, 86]"
2M00132731-2001400,3.363824,-20.027788,6357.455,4.4130297,-0.15747,-0.16974,0.00409573,-0.0114469975,0.019454807,-0.45541,-0.0331261,0.056314506,0.065385,-0.06601019,-0.014873996,,-0.435731,,-0.06433,-0.037307486,0.09306361,0.766919,347.40875,64,8388608,4,"[2, 29, 69, 107]"
2M00132778-1959151,3.365772,-19.987555,5459.4785,4.0206027,0.091242,0.092492,0.0072474,-0.065946996,-0.032745,0.030285,0.0170369,0.076812506,0.08586,-0.028843,0.21447398,,-0.107320994,,-0.019022994,0.017612517,0.0064435974,0.0037673747,527.4034,16384,0,4,"[2, 29, 69, 107]"
2M00132909+7544206,3.371247,75.739067,4695.3027,4.592432,-0.031175,-0.021727,0.00040849997,-0.16067801,-0.184788,-0.044288,0.012868898,-0.026891503,-0.041225005,-0.001011001,-0.019188002,,-0.009347001,,-0.055068996,-0.024910491,-0.063839406,0.008209232,239.75977,16452,0,11,"[18, 19, 24, 25, 52, 58, 59, 78, 79, 85, 86]"
2M00133251-5201224,3.385461,-52.022907,4612.411,4.6041512,-0.09468,-0.088895,0.0181493,-0.10748499,-0.179315,-0.039308004,0.014611907,0.01980751,-0.015754998,0.0013200045,0.017666005,,-0.0015859976,,-0.013744995,-0.037412487,-0.19346139,0.0,250.08542,16452,0,10,"[2, 28, 29, 68, 69, 96, 103, 104, 105, 106]"
